Level,Function Name,Inclusive Samples,Exclusive Samples,Inclusive Samples %,Exclusive Samples %,Module Name,
123,"System.Windows.DescendentsWalker`1.VisitNode(class System.Windows.FrameworkElement,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
124,"System.Windows.DescendentsWalker`1._VisitNode(class System.Windows.DependencyObject,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
125,"System.Windows.DescendentsWalker`1.IterateChildren(class System.Windows.DependencyObject)",1,0,"0,11","0,00","PresentationFramework.dll",
126,"System.Windows.DescendentsWalker`1.WalkFrameworkElementLogicalThenVisualChildren(class System.Windows.FrameworkElement,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
127,"System.Windows.DescendentsWalker`1.WalkLogicalChildren(class System.Windows.FrameworkElement,class System.Windows.FrameworkContentElement,class System.Collections.IEnumerator)",1,0,"0,11","0,00","PresentationFramework.dll",
128,"System.Windows.DescendentsWalker`1.VisitNode(class System.Windows.DependencyObject,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
129,"System.Windows.DescendentsWalker`1.VisitNode(class System.Windows.FrameworkElement,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
130,"System.Windows.DescendentsWalker`1._VisitNode(class System.Windows.DependencyObject,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
131,"System.Windows.DescendentsWalker`1.IterateChildren(class System.Windows.DependencyObject)",1,0,"0,11","0,00","PresentationFramework.dll",
132,"System.Windows.DescendentsWalker`1.WalkFrameworkElementLogicalThenVisualChildren(class System.Windows.FrameworkElement,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
133,"System.Windows.DescendentsWalker`1.WalkLogicalChildren(class System.Windows.FrameworkElement,class System.Windows.FrameworkContentElement,class System.Collections.IEnumerator)",1,0,"0,11","0,00","PresentationFramework.dll",
134,"System.Windows.DescendentsWalker`1.VisitNode(class System.Windows.DependencyObject,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
135,"System.Windows.DescendentsWalker`1.VisitNode(class System.Windows.FrameworkElement,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
136,"System.Windows.DescendentsWalker`1._VisitNode(class System.Windows.DependencyObject,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
137,"System.Windows.DescendentsWalker`1.IterateChildren(class System.Windows.DependencyObject)",1,0,"0,11","0,00","PresentationFramework.dll",
138,"System.Windows.DescendentsWalker`1.WalkFrameworkElementLogicalThenVisualChildren(class System.Windows.FrameworkElement,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
139,"System.Windows.DescendentsWalker`1.VisitNode(class System.Windows.DependencyObject,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
140,"System.Windows.DescendentsWalker`1.VisitNode(class System.Windows.FrameworkElement,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
141,"System.Windows.DescendentsWalker`1._VisitNode(class System.Windows.DependencyObject,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
142,"System.Windows.DescendentsWalker`1.IterateChildren(class System.Windows.DependencyObject)",1,0,"0,11","0,00","PresentationFramework.dll",
143,"System.Windows.DescendentsWalker`1.WalkFrameworkElementLogicalThenVisualChildren(class System.Windows.FrameworkElement,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
144,"System.Windows.DescendentsWalker`1.WalkLogicalChildren(class System.Windows.FrameworkElement,class System.Windows.FrameworkContentElement,class System.Collections.IEnumerator)",1,0,"0,11","0,00","PresentationFramework.dll",
145,"System.Windows.DescendentsWalker`1.VisitNode(class System.Windows.DependencyObject,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
146,"System.Windows.DescendentsWalker`1.VisitNode(class System.Windows.FrameworkElement,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
147,"System.Windows.DescendentsWalker`1._VisitNode(class System.Windows.DependencyObject,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
148,"System.Windows.DescendentsWalker`1.IterateChildren(class System.Windows.DependencyObject)",1,0,"0,11","0,00","PresentationFramework.dll",
149,"System.Windows.DescendentsWalker`1.WalkFrameworkElementLogicalThenVisualChildren(class System.Windows.FrameworkElement,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
150,"System.Windows.DescendentsWalker`1.WalkLogicalChildren(class System.Windows.FrameworkElement,class System.Windows.FrameworkContentElement,class System.Collections.IEnumerator)",1,0,"0,11","0,00","PresentationFramework.dll",
151,"System.Windows.DescendentsWalker`1.VisitNode(class System.Windows.DependencyObject,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
152,"System.Windows.DescendentsWalker`1.VisitNode(class System.Windows.FrameworkElement,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
153,"System.Windows.DescendentsWalker`1._VisitNode(class System.Windows.DependencyObject,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
154,"System.Windows.DescendentsWalker`1.IterateChildren(class System.Windows.DependencyObject)",1,0,"0,11","0,00","PresentationFramework.dll",
155,"System.Windows.DescendentsWalker`1.WalkFrameworkElementLogicalThenVisualChildren(class System.Windows.FrameworkElement,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
156,"System.Windows.DescendentsWalker`1.WalkLogicalChildren(class System.Windows.FrameworkElement,class System.Windows.FrameworkContentElement,class System.Collections.IEnumerator)",1,0,"0,11","0,00","PresentationFramework.dll",
157,"System.Windows.DescendentsWalker`1.VisitNode(class System.Windows.DependencyObject,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
158,"System.Windows.DescendentsWalker`1.VisitNode(class System.Windows.FrameworkElement,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
159,"System.Windows.DescendentsWalker`1._VisitNode(class System.Windows.DependencyObject,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
160,"System.Windows.DescendentsWalker`1.IterateChildren(class System.Windows.DependencyObject)",1,0,"0,11","0,00","PresentationFramework.dll",
161,"System.Windows.DescendentsWalker`1.WalkFrameworkElementLogicalThenVisualChildren(class System.Windows.FrameworkElement,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
162,"System.Windows.DescendentsWalker`1.VisitNode(class System.Windows.DependencyObject,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
163,"System.Windows.DescendentsWalker`1.VisitNode(class System.Windows.FrameworkElement,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
164,"System.Windows.DescendentsWalker`1._VisitNode(class System.Windows.DependencyObject,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
165,"System.Windows.DescendentsWalker`1.IterateChildren(class System.Windows.DependencyObject)",1,0,"0,11","0,00","PresentationFramework.dll",
166,"System.Windows.DescendentsWalker`1.WalkFrameworkElementLogicalThenVisualChildren(class System.Windows.FrameworkElement,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
167,"System.Windows.DescendentsWalker`1.WalkLogicalChildren(class System.Windows.FrameworkElement,class System.Windows.FrameworkContentElement,class System.Collections.IEnumerator)",1,0,"0,11","0,00","PresentationFramework.dll",
168,"System.Windows.DescendentsWalker`1.VisitNode(class System.Windows.DependencyObject,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
169,"System.Windows.DescendentsWalker`1.VisitNode(class System.Windows.FrameworkElement,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
170,"System.Windows.DescendentsWalker`1._VisitNode(class System.Windows.DependencyObject,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
171,"System.Windows.DescendentsWalker`1.IterateChildren(class System.Windows.DependencyObject)",1,0,"0,11","0,00","PresentationFramework.dll",
172,"System.Windows.DescendentsWalker`1.WalkFrameworkElementLogicalThenVisualChildren(class System.Windows.FrameworkElement,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
173,"System.Windows.DescendentsWalker`1.WalkLogicalChildren(class System.Windows.FrameworkElement,class System.Windows.FrameworkContentElement,class System.Collections.IEnumerator)",1,0,"0,11","0,00","PresentationFramework.dll",
174,"System.Windows.DescendentsWalker`1.VisitNode(class System.Windows.DependencyObject,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
175,"System.Windows.DescendentsWalker`1.VisitNode(class System.Windows.FrameworkElement,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
176,"System.Windows.DescendentsWalker`1._VisitNode(class System.Windows.DependencyObject,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
177,"System.Windows.DescendentsWalker`1.IterateChildren(class System.Windows.DependencyObject)",1,0,"0,11","0,00","PresentationFramework.dll",
178,"System.Windows.DescendentsWalker`1.WalkFrameworkElementLogicalThenVisualChildren(class System.Windows.FrameworkElement,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
179,"System.Windows.DescendentsWalker`1.WalkLogicalChildren(class System.Windows.FrameworkElement,class System.Windows.FrameworkContentElement,class System.Collections.IEnumerator)",1,0,"0,11","0,00","PresentationFramework.dll",
180,"System.Windows.DescendentsWalker`1.VisitNode(class System.Windows.DependencyObject,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
181,"System.Windows.DescendentsWalker`1.VisitNode(class System.Windows.FrameworkElement,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
182,"System.Windows.DescendentsWalker`1._VisitNode(class System.Windows.DependencyObject,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
183,"System.Windows.DescendentsWalker`1.IterateChildren(class System.Windows.DependencyObject)",1,0,"0,11","0,00","PresentationFramework.dll",
184,"System.Windows.DescendentsWalker`1.WalkFrameworkElementLogicalThenVisualChildren(class System.Windows.FrameworkElement,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
185,"System.Windows.DescendentsWalker`1.WalkLogicalChildren(class System.Windows.FrameworkElement,class System.Windows.FrameworkContentElement,class System.Collections.IEnumerator)",1,0,"0,11","0,00","PresentationFramework.dll",
186,"System.Windows.DescendentsWalker`1.VisitNode(class System.Windows.DependencyObject,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
187,"System.Windows.DescendentsWalker`1.VisitNode(class System.Windows.FrameworkElement,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
188,"System.Windows.DescendentsWalker`1._VisitNode(class System.Windows.DependencyObject,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
189,"System.Windows.DescendentsWalker`1.IterateChildren(class System.Windows.DependencyObject)",1,0,"0,11","0,00","PresentationFramework.dll",
190,"System.Windows.DescendentsWalker`1.WalkFrameworkElementLogicalThenVisualChildren(class System.Windows.FrameworkElement,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
191,"System.Windows.DescendentsWalker`1.VisitNode(class System.Windows.DependencyObject,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
192,"System.Windows.DescendentsWalker`1.VisitNode(class System.Windows.FrameworkElement,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
193,"System.Windows.DescendentsWalker`1._VisitNode(class System.Windows.DependencyObject,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
194,"System.Windows.DescendentsWalker`1.IterateChildren(class System.Windows.DependencyObject)",1,0,"0,11","0,00","PresentationFramework.dll",
195,"System.Windows.DescendentsWalker`1.WalkFrameworkElementLogicalThenVisualChildren(class System.Windows.FrameworkElement,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
196,"System.Windows.DescendentsWalker`1.WalkLogicalChildren(class System.Windows.FrameworkElement,class System.Windows.FrameworkContentElement,class System.Collections.IEnumerator)",1,0,"0,11","0,00","PresentationFramework.dll",
197,"System.Windows.DescendentsWalker`1.VisitNode(class System.Windows.DependencyObject,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
198,"System.Windows.DescendentsWalker`1.VisitNode(class System.Windows.FrameworkElement,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
199,"System.Windows.DescendentsWalker`1._VisitNode(class System.Windows.DependencyObject,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
200,"System.Windows.DescendentsWalker`1.IterateChildren(class System.Windows.DependencyObject)",1,0,"0,11","0,00","PresentationFramework.dll",
201,"System.Windows.DescendentsWalker`1.WalkFrameworkElementLogicalThenVisualChildren(class System.Windows.FrameworkElement,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
202,"System.Windows.DescendentsWalker`1.WalkLogicalChildren(class System.Windows.FrameworkElement,class System.Windows.FrameworkContentElement,class System.Collections.IEnumerator)",1,0,"0,11","0,00","PresentationFramework.dll",
203,"System.Windows.DescendentsWalker`1.VisitNode(class System.Windows.DependencyObject,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
204,"System.Windows.DescendentsWalker`1.VisitNode(class System.Windows.FrameworkElement,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
205,"System.Windows.DescendentsWalker`1._VisitNode(class System.Windows.DependencyObject,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
206,"System.Windows.DescendentsWalker`1.IterateChildren(class System.Windows.DependencyObject)",1,0,"0,11","0,00","PresentationFramework.dll",
207,"System.Windows.DescendentsWalker`1.WalkFrameworkElementLogicalThenVisualChildren(class System.Windows.FrameworkElement,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
208,"System.Windows.DescendentsWalker`1.VisitNode(class System.Windows.DependencyObject,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
209,"System.Windows.DescendentsWalker`1.VisitNode(class System.Windows.FrameworkElement,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
210,"System.Windows.DescendentsWalker`1._VisitNode(class System.Windows.DependencyObject,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
211,"System.Windows.DescendentsWalker`1.IterateChildren(class System.Windows.DependencyObject)",1,0,"0,11","0,00","PresentationFramework.dll",
212,"System.Windows.DescendentsWalker`1.WalkFrameworkElementLogicalThenVisualChildren(class System.Windows.FrameworkElement,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
213,"System.Windows.Controls.Panel.GetVisualChild(int32)",1,0,"0,11","0,00","PresentationFramework.dll",
214,"System.Windows.Controls.UIElementCollection.get_Item(int32)",1,0,"0,11","0,00","PresentationFramework.dll",
215,"System.Windows.Media.VisualCollection.get_Item(int32)",1,1,"0,11","0,11","PresentationCore.dll",
84,"System.Windows.ResourceDictionary.set_Source(class System.Uri)",1,0,"0,11","0,00","PresentationFramework.dll",
85,"MS.Internal.AppModel.MimeObjectFactory.GetObjectAndCloseStream(class System.IO.Stream,class MS.Internal.ContentType,class System.Uri,bool,bool,bool,bool,class System.Windows.Markup.XamlReader&)",1,0,"0,11","0,00","PresentationFramework.dll",
86,"MS.Internal.AppModel.AppModelKnownContentFactory.BamlConverter(class System.IO.Stream,class System.Uri,bool,bool,bool,bool,class System.Windows.Markup.XamlReader&)",1,0,"0,11","0,00","PresentationFramework.dll",
87,"System.Windows.Application.LoadBamlStreamWithSyncInfo(class System.IO.Stream,class System.Windows.Markup.ParserContext)",1,0,"0,11","0,00","PresentationFramework.dll",
88,"System.Windows.Markup.XamlReader.LoadBaml(class System.IO.Stream,class System.Windows.Markup.ParserContext,object,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
89,"System.Windows.Markup.WpfXamlLoader.LoadBaml(class System.Xaml.XamlReader,bool,object,class System.Xaml.Permissions.XamlAccessLevel,class System.Uri)",1,0,"0,11","0,00","PresentationFramework.dll",
90,"System.Windows.Markup.WpfXamlLoader.Load(class System.Xaml.XamlReader,class System.Xaml.IXamlObjectWriterFactory,bool,object,class System.Xaml.XamlObjectWriterSettings,class System.Uri)",1,0,"0,11","0,00","PresentationFramework.dll",
